DSU,Stage,N,E,ipf,ssf,shuffle,Score,Score Error
Adaptive3/halfing:this_node_read_success,0,1000000,64000000,0.3,0.35,true,30038949.667,741885.061
Adaptive3/halfing:this_node_write,0,1000000,64000000,0.3,0.35,true,69.833,154.545
Adaptive3/halfing:global_data_read_write,0,1000000,64000000,0.3,0.35,true,0.000,0.000
Adaptive3/halfing:same_set_requests_true,0,1000000,64000000,0.3,0.35,true,11485219.500,110.092
Adaptive3/halfing:same_set_requests_false,0,1000000,64000000,0.3,0.35,true,0.000,0.000
Adaptive3/halfing:union_requests,0,1000000,64000000,0.3,0.35,true,21335260.500,110.092
Adaptive3/halfing,1,1000000,64000000,0.3,0.35,true,2004821.169,635805.693
Adaptive3/halfing:cross_node_read,1,1000000,64000000,0.3,0.35,true,10422842.333,2720354.713
Adaptive3/halfing:this_node_read,1,1000000,64000000,0.3,0.35,true,123771314.500,2253045.279
Adaptive3/halfing:cross_node_write,1,1000000,64000000,0.3,0.35,true,0.000,0.000
Adaptive3/halfing:this_node_read_success,1,1000000,64000000,0.3,0.35,true,30048420.667,735818.376
Adaptive3/halfing:this_node_write,1,1000000,64000000,0.3,0.35,true,27.667,67.769
Adaptive3/halfing:global_data_read_write,1,1000000,64000000,0.3,0.35,true,0.000,0.000
Adaptive3/halfing:same_set_requests_true,1,1000000,64000000,0.3,0.35,true,11487429.000,1002.332
Adaptive3/halfing:same_set_requests_false,1,1000000,64000000,0.3,0.35,true,0.000,0.000
Adaptive3/halfing:union_requests,1,1000000,64000000,0.3,0.35,true,21333051.000,1002.332
Adaptive3/halfing,2,1000000,64000000,0.3,0.35,true,1974593.202,632797.119
Adaptive3/halfing:cross_node_read,2,1000000,64000000,0.3,0.35,true,11174775.667,3144058.689
Adaptive3/halfing:this_node_read,2,1000000,64000000,0.3,0.35,true,125693004.833,3324750.544
Adaptive3/halfing:cross_node_write,2,1000000,64000000,0.3,0.35,true,0.000,0.000
Adaptive3/halfing:this_node_read_success,2,1000000,64000000,0.3,0.35,true,31218057.167,1361307.755
Adaptive3/halfing:this_node_write,2,1000000,64000000,0.3,0.35,true,18.000,44.091
Adaptive3/halfing:global_data_read_write,2,1000000,64000000,0.3,0.35,true,0.000,0.000
Adaptive3/halfing:same_set_requests_true,2,1000000,64000000,0.3,0.35,true,11487257.500,4965.105
Adaptive3/halfing:same_set_requests_false,2,1000000,64000000,0.3,0.35,true,0.000,0.000
Adaptive3/halfing:union_requests,2,1000000,64000000,0.3,0.35,true,21333251.500,4965.105
Adaptive2/squashing,0,1000000,64000000,0.3,0.35,true,2691880.224,655950.914
Adaptive2/squashing:cross_node_read,0,1000000,64000000,0.3,0.35,true,8045385.000,3382772.856
Adaptive2/squashing:this_node_read,0,1000000,64000000,0.3,0.35,true,135884304.000,1480102.999
Adaptive2/squashing:cross_node_write,0,1000000,64000000,0.3,0.35,true,0.000,0.000
Adaptive2/squashing:this_node_read_success,0,1000000,64000000,0.3,0.35,true,2143086.000,1012747.772
Adaptive2/squashing:this_node_write,0,1000000,64000000,0.3,0.35,true,0.000,0.000
Adaptive2/squashing:global_data_read_write,0,1000000,64000000,0.3,0.35,true,0.000,0.000
Adaptive2/squashing:same_set_requests_true,0,1000000,64000000,0.3,0.35,true,11485219.500,110.092
Adaptive2/squashing:same_set_requests_false,0,1000000,64000000,0.3,0.35,true,0.000,0.000
Adaptive2/squashing:union_requests,0,1000000,64000000,0.3,0.35,true,21335260.500,110.092
Adaptive2/squashing,1,1000000,64000000,0.3,0.35,true,2693142.544,657783.675
Adaptive2/squashing:cross_node_read,1,1000000,64000000,0.3,0.35,true,8070409.000,3354994.559
Adaptive2/squashing:this_node_read,1,1000000,64000000,0.3,0.35,true,135918261.500,1443349.172
Adaptive2/squashing:cross_node_write,1,1000000,64000000,0.3,0.35,true,0.000,0.000
Adaptive2/squashing:this_node_read_success,1,1000000,64000000,0.3,0.35,true,2163204.000,994837.245
Adaptive2/squashing:this_node_write,1,1000000,64000000,0.3,0.35,true,0.000,0.000
Adaptive2/squashing:global_data_read_write,1,1000000,64000000,0.3,0.35,true,0.000,0.000
Adaptive2/squashing:same_set_requests_true,1,1000000,64000000,0.3,0.35,true,11487429.000,1002.332
Adaptive2/squashing:same_set_requests_false,1,1000000,64000000,0.3,0.35,true,0.000,0.000
Adaptive2/squashing:union_requests,1,1000000,64000000,0.3,0.35,true,21333051.000,1002.332
Adaptive2/squashing,2,1000000,64000000,0.3,0.35,true,2687909.738,659338.673
Adaptive2/squashing:cross_node_read,2,1000000,64000000,0.3,0.35,true,9550136.000,3917067.447
Adaptive2/squashing:this_node_read,2,1000000,64000000,0.3,0.35,true,138450336.000,2470348.138
Adaptive2/squashing:cross_node_write,2,1000000,64000000,0.3,0.35,true,0.000,0.000
Adaptive2/squashing:this_node_read_success,2,1000000,64000000,0.3,0.35,true,3216346.000,1457890.658
Adaptive2/squashing:this_node_write,2,1000000,64000000,0.3,0.35,true,0.000,0.000
Adaptive2/squashing:global_data_read_write,2,1000000,64000000,0.3,0.35,true,0.000,0.000
Adaptive2/squashing:same_set_requests_true,2,1000000,64000000,0.3,0.35,true,11487257.500,4965.105
Adaptive2/squashing:same_set_requests_false,2,1000000,64000000,0.3,0.35,true,0.000,0.000
Adaptive2/squashing:union_requests,2,1000000,64000000,0.3,0.35,true,21333251.500,4965.105
Adaptive3/squashing,0,1000000,64000000,0.3,0.35,true,1962497.650,546548.550
Adaptive3/squashing:cross_node_read,0,1000000,64000000,0.3,0.35,true,14213311.500,4870740.305
Adaptive3/squashing:this_node_read,0,1000000,64000000,0.3,0.35,true,125082987.500,2958847.340
Adaptive3/squashing:cross_node_write,0,1000000,64000000,0.3,0.35,true,0.000,0.000
Adaptive3/squashing:this_node_read_success,0,1000000,64000000,0.3,0.35,true,28290400.000,263789.066
Adaptive3/squashing:this_node_write,0,1000000,64000000,0.3,0.35,true,90.833,208.145
Adaptive3/squashing:global_data_read_write,0,1000000,64000000,0.3,0.35,true,0.000,0.000
Adaptive3/squashing:same_set_requests_true,0,1000000,64000000,0.3,0.35,true,11485219.500,110.092
Adaptive3/squashing:same_set_requests_false,0,1000000,64000000,0.3,0.35,true,0.000,0.000
Adaptive3/squashing:union_requests,0,1000000,64000000,0.3,0.35,true,21335260.500,110.092
Adaptive3/squashing,1,1000000,64000000,0.3,0.35,true,1962335.033,547005.366
Adaptive3/squashing:cross_node_read,1,1000000,64000000,0.3,0.35,true,14244619.667,4818832.909
Adaptive3/squashing:this_node_read,1,1000000,64000000,0.3,0.35,true,125097867.000,2922512.562
Adaptive3/squashing:cross_node_write,1,1000000,64000000,0.3,0.35,true,0.000,0.000
Adaptive3/squashing:this_node_read_success,1,1000000,64000000,0.3,0.35,true,28293057.333,260078.574
Adaptive3/squashing:this_node_write,1,1000000,64000000,0.3,0.35,true,35.000,85.732
Adaptive3/squashing:global_data_read_write,1,1000000,64000000,0.3,0.35,true,0.000,0.000
Adaptive3/squashing:same_set_requests_true,1,1000000,64000000,0.3,0.35,true,11487429.000,1002.332
Adaptive3/squashing:same_set_requests_false,1,1000000,64000000,0.3,0.35,true,0.000,0.000
Adaptive3/squashing:union_requests,1,1000000,64000000,0.3,0.35,true,21333051.000,1002.332
Adaptive3/squashing,2,1000000,64000000,0.3,0.35,true,1945239.193,548690.219
Adaptive3/squashing:cross_node_read,2,1000000,64000000,0.3,0.35,true,16212170.333,5829819.153
Adaptive3/squashing:this_node_read,2,1000000,64000000,0.3,0.35,true,127590059.833,4237375.584
Adaptive3/squashing:cross_node_write,2,1000000,64000000,0.3,0.35,true,0.000,0.000
Adaptive3/squashing:this_node_read_success,2,1000000,64000000,0.3,0.35,true,28816943.000,21682.369
Adaptive3/squashing:this_node_write,2,1000000,64000000,0.3,0.35,true,17.167,42.050
Adaptive3/squashing:global_data_read_write,2,1000000,64000000,0.3,0.35,true,0.000,0.000
Adaptive3/squashing:same_set_requests_true,2,1000000,64000000,0.3,0.35,true,11487257.500,4965.105
Adaptive3/squashing:same_set_requests_false,2,1000000,64000000,0.3,0.35,true,0.000,0.000
Adaptive3/squashing:union_requests,2,1000000,64000000,0.3,0.35,true,21333251.500,4965.105
Adaptive2/halfing,0,1000000,4000000,0.02,0.5,true,2277444.677,621658.000
Adaptive2/halfing:cross_node_read,0,1000000,4000000,0.02,0.5,true,1228665.667,1475720.369
Adaptive2/halfing:this_node_read,0,1000000,4000000,0.02,0.5,true,10901218.167,281707.421
Adaptive2/halfing:cross_node_write,0,1000000,4000000,0.02,0.5,true,25.333,62.054
Adaptive2/halfing:this_node_read_success,0,1000000,4000000,0.02,0.5,true,199751.167,372097.606
Adaptive2/halfing:this_node_write,0,1000000,4000000,0.02,0.5,true,25.333,62.054
Adaptive2/halfing:global_data_read_write,0,1000000,4000000,0.02,0.5,true,0.000,0.000
Adaptive2/halfing:same_set_requests_true,0,1000000,4000000,0.02,0.5,true,1332586.333,734.621
Adaptive2/halfing:same_set_requests_false,0,1000000,4000000,0.02,0.5,true,754.167,608.470
Adaptive2/halfing:union_requests,0,1000000,4000000,0.02,0.5,true,1333283.500,561.416
Adaptive2/halfing,1,1000000,4000000,0.02,0.5,true,2295662.121,633464.244
Adaptive2/halfing:cross_node_read,1,1000000,4000000,0.02,0.5,true,1232050.500,1470851.376
Adaptive2/halfing:this_node_read,1,1000000,4000000,0.02,0.5,true,10899546.500,282555.354
Adaptive2/halfing:cross_node_write,1,1000000,4000000,0.02,0.5,true,1.500,3.674
Adaptive2/halfing:this_node_read_success,1,1000000,4000000,0.02,0.5,true,195962.333,373643.378
Adaptive2/halfing:this_node_write,1,1000000,4000000,0.02,0.5,true,2.000,4.899
Adaptive2/halfing:global_data_read_write,1,1000000,4000000,0.02,0.5,true,0.000,0.000
Adaptive2/halfing:same_set_requests_true,1,1000000,4000000,0.02,0.5,true,1331858.667,529.733
Adaptive2/halfing:same_set_requests_false,1,1000000,4000000,0.02,0.5,true,731.833,534.919
Adaptive2/halfing:union_requests,1,1000000,4000000,0.02,0.5,true,1334033.500,16.979
Adaptive2/halfing,2,1000000,4000000,0.02,0.5,true,2303601.245,606447.282
Adaptive2/halfing:cross_node_read,2,1000000,4000000,0.02,0.5,true,1086290.500,1113464.971
Adaptive2/halfing:this_node_read,2,1000000,4000000,0.02,0.5,true,10981005.833,364741.415
Adaptive2/halfing:cross_node_write,2,1000000,4000000,0.02,0.5,true,0.000,0.000
Adaptive2/halfing:this_node_read_success,2,1000000,4000000,0.02,0.5,true,100584.500,226187.452
Adaptive2/halfing:this_node_write,2,1000000,4000000,0.02,0.5,true,56017.833,137037.809
Adaptive2/halfing:global_data_read_write,2,1000000,4000000,0.02,0.5,true,0.000,0.000
Adaptive2/halfing:same_set_requests_true,2,1000000,4000000,0.02,0.5,true,1333478.167,1648.584
Adaptive2/halfing:same_set_requests_false,2,1000000,4000000,0.02,0.5,true,558.333,358.634
Adaptive2/halfing:union_requests,2,1000000,4000000,0.02,0.5,true,1332715.500,1318.368
Adaptive3/halfing,0,1000000,4000000,0.02,0.5,true,1611615.866,498203.402
Adaptive3/halfing:cross_node_read,0,1000000,4000000,0.02,0.5,true,1173967.667,831561.583
Adaptive3/halfing:this_node_read,0,1000000,4000000,0.02,0.5,true,9686042.000,507704.021
Adaptive3/halfing:cross_node_write,0,1000000,4000000,0.02,0.5,true,25.167,61.645
Adaptive3/halfing:this_node_read_success,0,1000000,4000000,0.02,0.5,true,3365130.333,70195.948
Adaptive3/halfing:this_node_write,0,1000000,4000000,0.02,0.5,true,44279.667,104585.874
Adaptive3/halfing:global_data_read_write,0,1000000,4000000,0.02,0.5,true,0.000,0.000
Adaptive3/halfing:same_set_requests_true,0,1000000,4000000,0.02,0.5,true,1332856.667,177.536
Adaptive3/halfing:same_set_requests_false,0,1000000,4000000,0.02,0.5,true,483.833,433.159
Adaptive3/halfing:union_requests,0,1000000,4000000,0.02,0.5,true,1333283.500,561.416
Adaptive3/halfing,1,1000000,4000000,0.02,0.5,true,1633961.493,503322.821
Adaptive3/halfing:cross_node_read,1,1000000,4000000,0.02,0.5,true,1001722.000,448950.207
Adaptive3/halfing:this_node_read,1,1000000,4000000,0.02,0.5,true,9585241.000,312198.558
Adaptive3/halfing:cross_node_write,1,1000000,4000000,0.02,0.5,true,1.500,3.674
Adaptive3/halfing:this_node_read_success,1,1000000,4000000,0.02,0.5,true,3377789.500,58793.949
Adaptive3/halfing:this_node_write,1,1000000,4000000,0.02,0.5,true,11689.167,28184.039
Adaptive3/halfing:global_data_read_write,1,1000000,4000000,0.02,0.5,true,0.000,0.000
Adaptive3/halfing:same_set_requests_true,1,1000000,4000000,0.02,0.5,true,1332145.333,463.790
Adaptive3/halfing:same_set_requests_false,1,1000000,4000000,0.02,0.5,true,445.167,480.768
Adaptive3/halfing:union_requests,1,1000000,4000000,0.02,0.5,true,1334033.500,16.979
Adaptive3/halfing,2,1000000,4000000,0.02,0.5,true,1643980.703,505408.460
Adaptive3/halfing:cross_node_read,2,1000000,4000000,0.02,0.5,true,898797.500,250067.513
Adaptive3/halfing:this_node_read,2,1000000,4000000,0.02,0.5,true,9590731.500,275476.499
Adaptive3/halfing:cross_node_write,2,1000000,4000000,0.02,0.5,true,0.000,0.000
Adaptive3/halfing:this_node_read_success,2,1000000,4000000,0.02,0.5,true,3451452.000,133410.699
Adaptive3/halfing:this_node_write,2,1000000,4000000,0.02,0.5,true,14614.000,35468.804
Adaptive3/halfing:global_data_read_write,2,1000000,4000000,0.02,0.5,true,0.000,0.000
Adaptive3/halfing:same_set_requests_true,2,1000000,4000000,0.02,0.5,true,1333609.000,1783.385
Adaptive3/halfing:same_set_requests_false,2,1000000,4000000,0.02,0.5,true,427.500,465.016
Adaptive3/halfing:union_requests,2,1000000,4000000,0.02,0.5,true,1332715.500,1318.368
Adaptive2/squashing,0,1000000,4000000,0.02,0.5,true,2518972.642,624811.648
Adaptive2/squashing:cross_node_read,0,1000000,4000000,0.02,0.5,true,836816.667,1438680.062
Adaptive2/squashing:this_node_read,0,1000000,4000000,0.02,0.5,true,10838792.333,268397.194
Adaptive2/squashing:cross_node_write,0,1000000,4000000,0.02,0.5,true,25.167,61.645
Adaptive2/squashing:this_node_read_success,0,1000000,4000000,0.02,0.5,true,210692.500,367199.228
Adaptive2/squashing:this_node_write,0,1000000,4000000,0.02,0.5,true,25.500,62.462
Adaptive2/squashing:global_data_read_write,0,1000000,4000000,0.02,0.5,true,0.000,0.000
Adaptive2/squashing:same_set_requests_true,0,1000000,4000000,0.02,0.5,true,1332665.333,535.125
Adaptive2/squashing:same_set_requests_false,0,1000000,4000000,0.02,0.5,true,675.167,485.197
Adaptive2/squashing:union_requests,0,1000000,4000000,0.02,0.5,true,1333283.500,561.416
Adaptive2/squashing,1,1000000,4000000,0.02,0.5,true,2449218.767,558434.828
Adaptive2/squashing:cross_node_read,1,1000000,4000000,0.02,0.5,true,833066.167,1440197.120
Adaptive2/squashing:this_node_read,1,1000000,4000000,0.02,0.5,true,10833353.167,271252.701
Adaptive2/squashing:cross_node_write,1,1000000,4000000,0.02,0.5,true,1.500,3.674
Adaptive2/squashing:this_node_read_success,1,1000000,4000000,0.02,0.5,true,208352.667,367640.193
Adaptive2/squashing:this_node_write,1,1000000,4000000,0.02,0.5,true,2.000,4.899
Adaptive2/squashing:global_data_read_write,1,1000000,4000000,0.02,0.5,true,0.000,0.000
Adaptive2/squashing:same_set_requests_true,1,1000000,4000000,0.02,0.5,true,1331953.167,421.646
Adaptive2/squashing:same_set_requests_false,1,1000000,4000000,0.02,0.5,true,637.333,432.916
Adaptive2/squashing:union_requests,1,1000000,4000000,0.02,0.5,true,1334033.500,16.979
Adaptive2/squashing,2,1000000,4000000,0.02,0.5,true,2504751.154,567633.725
Adaptive2/squashing:cross_node_read,2,1000000,4000000,0.02,0.5,true,447306.500,653019.432
Adaptive2/squashing:this_node_read,2,1000000,4000000,0.02,0.5,true,10798484.000,296401.999
Adaptive2/squashing:cross_node_write,2,1000000,4000000,0.02,0.5,true,0.000,0.000
Adaptive2/squashing:this_node_read_success,2,1000000,4000000,0.02,0.5,true,128417.167,229505.620
Adaptive2/squashing:this_node_write,2,1000000,4000000,0.02,0.5,true,70524.667,172108.208
Adaptive2/squashing:global_data_read_write,2,1000000,4000000,0.02,0.5,true,0.000,0.000
Adaptive2/squashing:same_set_requests_true,2,1000000,4000000,0.02,0.5,true,1333514.833,1703.221
Adaptive2/squashing:same_set_requests_false,2,1000000,4000000,0.02,0.5,true,521.667,395.903
Adaptive2/squashing:union_requests,2,1000000,4000000,0.02,0.5,true,1332715.500,1318.368
Adaptive3/squashing,0,1000000,4000000,0.02,0.5,true,1664380.285,508508.294
Adaptive3/squashing:cross_node_read,0,1000000,4000000,0.02,0.5,true,1095898.167,807038.201
Adaptive3/squashing:this_node_read,0,1000000,4000000,0.02,0.5,true,9606071.333,490392.044
Adaptive3/squashing:cross_node_write,0,1000000,4000000,0.02,0.5,true,25.167,61.645
Adaptive3/squashing:this_node_read_success,0,1000000,4000000,0.02,0.5,true,3319757.500,37992.675
Adaptive3/squashing:this_node_write,0,1000000,4000000,0.02,0.5,true,47696.000,112727.363
Adaptive3/squashing:global_data_read_write,0,1000000,4000000,0.02,0.5,true,0.000,0.000
Adaptive3/squashing:same_set_requests_true,0,1000000,4000000,0.02,0.5,true,1332858.500,173.524
Adaptive3/squashing:same_set_requests_false,0,1000000,4000000,0.02,0.5,true,482.000,434.135
Adaptive3/squashing:union_requests,0,1000000,4000000,0.02,0.5,true,1333283.500,561.416
Adaptive3/squashing,1,1000000,4000000,0.02,0.5,true,1671088.012,475654.340
Adaptive3/squashing:cross_node_read,1,1000000,4000000,0.02,0.5,true,915627.667,389459.946
Adaptive3/squashing:this_node_read,1,1000000,4000000,0.02,0.5,true,9497348.167,253846.461
Adaptive3/squashing:cross_node_write,1,1000000,4000000,0.02,0.5,true,1.500,3.674
Adaptive3/squashing:this_node_read_success,1,1000000,4000000,0.02,0.5,true,3326377.667,7777.634
Adaptive3/squashing:this_node_write,1,1000000,4000000,0.02,0.5,true,12950.667,30609.187
Adaptive3/squashing:global_data_read_write,1,1000000,4000000,0.02,0.5,true,0.000,0.000
Adaptive3/squashing:same_set_requests_true,1,1000000,4000000,0.02,0.5,true,1332145.333,463.790
Adaptive3/squashing:same_set_requests_false,1,1000000,4000000,0.02,0.5,true,445.167,480.768
Adaptive3/squashing:union_requests,1,1000000,4000000,0.02,0.5,true,1334033.500,16.979
Adaptive3/squashing,2,1000000,4000000,0.02,0.5,true,1678944.874,481716.288
Adaptive3/squashing:cross_node_read,2,1000000,4000000,0.02,0.5,true,808269.333,163971.530
Adaptive3/squashing:this_node_read,2,1000000,4000000,0.02,0.5,true,9444317.167,138720.451
Adaptive3/squashing:cross_node_write,2,1000000,4000000,0.02,0.5,true,0.000,0.000
Adaptive3/squashing:this_node_read_success,2,1000000,4000000,0.02,0.5,true,3341103.667,26283.125
Adaptive3/squashing:this_node_write,2,1000000,4000000,0.02,0.5,true,16376.333,38759.431
Adaptive3/squashing:global_data_read_write,2,1000000,4000000,0.02,0.5,true,0.000,0.000
Adaptive3/squashing:same_set_requests_true,2,1000000,4000000,0.02,0.5,true,1333609.000,1783.385
Adaptive3/squashing:same_set_requests_false,2,1000000,4000000,0.02,0.5,true,427.500,465.016
Adaptive3/squashing:union_requests,2,1000000,4000000,0.02,0.5,true,1332715.500,1318.368
Adaptive2/halfing,0,1000000,16000000,0.02,0.5,true,2586340.880,576399.900
Adaptive2/halfing:cross_node_read,0,1000000,16000000,0.02,0.5,true,2506798.167,4818790.552
Adaptive2/halfing:this_node_read,0,1000000,16000000,0.02,0.5,true,43206770.000,1013174.684
Adaptive2/halfing:cross_node_write,0,1000000,16000000,0.02,0.5,true,0.000,0.000
Adaptive2/halfing:this_node_read_success,0,1000000,16000000,0.02,0.5,true,666564.833,1262341.707
Adaptive2/halfing:this_node_write,0,1000000,16000000,0.02,0.5,true,0.000,0.000
Adaptive2/halfing:global_data_read_write,0,1000000,16000000,0.02,0.5,true,0.000,0.000
Adaptive2/halfing:same_set_requests_true,0,1000000,16000000,0.02,0.5,true,5333555.667,1651.987
Adaptive2/halfing:same_set_requests_false,0,1000000,16000000,0.02,0.5,true,469.833,1050.449
Adaptive2/halfing:union_requests,0,1000000,16000000,0.02,0.5,true,5332598.500,893.335
Adaptive2/halfing,1,1000000,16000000,0.02,0.5,true,2587435.039,573387.391
Adaptive2/halfing:cross_node_read,1,1000000,16000000,0.02,0.5,true,2501366.833,4824485.902
Adaptive2/halfing:this_node_read,1,1000000,16000000,0.02,0.5,true,43199534.500,1018299.328
