DSU,N,E,ipf,ssf,shuffle,Score,Score Error
Adaptive3/halfing:cross_node_write,1000000,16000000,0.02,0.8,true,17007.333,29.432
Adaptive3/halfing:this_node_read_success,1000000,16000000,0.02,0.8,true,173825842.333,409530.496
Adaptive3/halfing:this_node_write,1000000,16000000,0.02,0.8,true,2879681.833,248717.395
Adaptive3/halfing:global_data_read_write,1000000,16000000,0.02,0.8,true,0.000,0.000
Adaptive3/halfing:same_set_requests_true,1000000,16000000,0.02,0.8,true,60001415.500,3593.307
Adaptive3/halfing:same_set_requests_false,1000000,16000000,0.02,0.8,true,4001136.500,569.607
Adaptive3/halfing:union_requests,1000000,16000000,0.02,0.8,true,80000000.000,0.000
Adaptive3/halfing:hist_begin,1000000,16000000,0.02,0.8,true,14364,0
Adaptive3/halfing:hist_end,1000000,16000000,0.02,0.8,true,14400,0
AdaptiveSmart/halfing,1000000,16000000,0.02,0.8,true,2037130.301,383611.047
AdaptiveSmart/halfing:cross_node_read,1000000,16000000,0.02,0.8,true,5901660.667,958310.049
AdaptiveSmart/halfing:this_node_read,1000000,16000000,0.02,0.8,true,328156920.667,379561.583
AdaptiveSmart/halfing:cross_node_write,1000000,16000000,0.02,0.8,true,17685.500,73.834
AdaptiveSmart/halfing:this_node_read_success,1000000,16000000,0.02,0.8,true,5028130.833,906307.767
AdaptiveSmart/halfing:this_node_write,1000000,16000000,0.02,0.8,true,2895567.000,356728.448
AdaptiveSmart/halfing:global_data_read_write,1000000,16000000,0.02,0.8,true,0.000,0.000
AdaptiveSmart/halfing:same_set_requests_true,1000000,16000000,0.02,0.8,true,59988950.833,3291.656
AdaptiveSmart/halfing:same_set_requests_false,1000000,16000000,0.02,0.8,true,4013601.167,7421.023
AdaptiveSmart/halfing:union_requests,1000000,16000000,0.02,0.8,true,80000000.000,0.000
AdaptiveSmart/halfing:hist_begin,1000000,16000000,0.02,0.8,true,14400,0
AdaptiveSmart/halfing:hist_end,1000000,16000000,0.02,0.8,true,14436,0
ParallelUnions/squashing,1000000,16000000,0.02,0.8,true,2986129.379,355600.359
ParallelUnions/squashing:cross_node_read,1000000,16000000,0.02,0.8,true,1000034.167,9.087
ParallelUnions/squashing:this_node_read,1000000,16000000,0.02,0.8,true,33268121.000,702679.860
ParallelUnions/squashing:cross_node_write,1000000,16000000,0.02,0.8,true,1999998.000,0.000
ParallelUnions/squashing:this_node_read_success,1000000,16000000,0.02,0.8,true,0.000,0.000
ParallelUnions/squashing:this_node_write,1000000,16000000,0.02,0.8,true,3892788.167,205578.909
ParallelUnions/squashing:global_data_read_write,1000000,16000000,0.02,0.8,true,2000946.500,218.358
ParallelUnions/squashing:same_set_requests_true,1000000,16000000,0.02,0.8,true,59997834.000,2810.834
ParallelUnions/squashing:same_set_requests_false,1000000,16000000,0.02,0.8,true,4004718.000,1331.976
ParallelUnions/squashing:union_requests,1000000,16000000,0.02,0.8,true,80000000.000,0.000
ParallelUnions/squashing:hist_begin,1000000,16000000,0.02,0.8,true,14436,0
ParallelUnions/squashing:hist_end,1000000,16000000,0.02,0.8,true,14472,0
Adaptive2/squashing,1000000,16000000,0.02,0.8,true,1959919.076,442765.379
Adaptive2/squashing:cross_node_read,1000000,16000000,0.02,0.8,true,6207765.333,179736.739
Adaptive2/squashing:this_node_read,1000000,16000000,0.02,0.8,true,337709338.500,606463.288
Adaptive2/squashing:cross_node_write,1000000,16000000,0.02,0.8,true,17190.833,243.580
Adaptive2/squashing:this_node_read_success,1000000,16000000,0.02,0.8,true,9237991.667,111425.136
Adaptive2/squashing:this_node_write,1000000,16000000,0.02,0.8,true,2724735.833,429617.075
Adaptive2/squashing:global_data_read_write,1000000,16000000,0.02,0.8,true,0.000,0.000
Adaptive2/squashing:same_set_requests_true,1000000,16000000,0.02,0.8,true,59999478.000,3599.947
Adaptive2/squashing:same_set_requests_false,1000000,16000000,0.02,0.8,true,4003074.000,543.240
Adaptive2/squashing:union_requests,1000000,16000000,0.02,0.8,true,80000000.000,0.000
Adaptive2/squashing:hist_begin,1000000,16000000,0.02,0.8,true,14472,0
Adaptive2/squashing:hist_end,1000000,16000000,0.02,0.8,true,14508,0
Adaptive3/squashing,1000000,16000000,0.02,0.8,true,1010100.689,302399.399
Adaptive3/squashing:cross_node_read,1000000,16000000,0.02,0.8,true,32870547.167,102002.103
Adaptive3/squashing:this_node_read,1000000,16000000,0.02,0.8,true,272068717.333,285706.203
Adaptive3/squashing:cross_node_write,1000000,16000000,0.02,0.8,true,18422.167,107.609
Adaptive3/squashing:this_node_read_success,1000000,16000000,0.02,0.8,true,174660559.333,342683.650
Adaptive3/squashing:this_node_write,1000000,16000000,0.02,0.8,true,2968129.333,87287.327
Adaptive3/squashing:global_data_read_write,1000000,16000000,0.02,0.8,true,0.000,0.000
Adaptive3/squashing:same_set_requests_true,1000000,16000000,0.02,0.8,true,60000404.500,2829.511
Adaptive3/squashing:same_set_requests_false,1000000,16000000,0.02,0.8,true,4002147.500,1315.226
Adaptive3/squashing:union_requests,1000000,16000000,0.02,0.8,true,80000000.000,0.000
Adaptive3/squashing:hist_begin,1000000,16000000,0.02,0.8,true,14508,0
Adaptive3/squashing:hist_end,1000000,16000000,0.02,0.8,true,14544,0
AdaptiveSmart/squashing,1000000,16000000,0.02,0.8,true,1955028.874,366697.087
AdaptiveSmart/squashing:cross_node_read,1000000,16000000,0.02,0.8,true,9555008.500,3562855.537
AdaptiveSmart/squashing:this_node_read,1000000,16000000,0.02,0.8,true,329689114.500,1890581.997
AdaptiveSmart/squashing:cross_node_write,1000000,16000000,0.02,0.8,true,17193.667,39.531
AdaptiveSmart/squashing:this_node_read_success,1000000,16000000,0.02,0.8,true,5183184.833,1672450.342
AdaptiveSmart/squashing:this_node_write,1000000,16000000,0.02,0.8,true,2705039.333,446876.229
AdaptiveSmart/squashing:global_data_read_write,1000000,16000000,0.02,0.8,true,0.000,0.000
AdaptiveSmart/squashing:same_set_requests_true,1000000,16000000,0.02,0.8,true,59981673.833,3394.611
AdaptiveSmart/squashing:same_set_requests_false,1000000,16000000,0.02,0.8,true,4020878.167,1439.401
AdaptiveSmart/squashing:union_requests,1000000,16000000,0.02,0.8,true,80000000.000,0.000
AdaptiveSmart/squashing:hist_begin,1000000,16000000,0.02,0.8,true,14544,0
AdaptiveSmart/squashing:hist_end,1000000,16000000,0.02,0.8,true,14580,0
Usual,1000000,1000000,0.1,0.8,true,1884893.806,160210.210
Usual:cross_node_read,1000000,1000000,0.1,0.8,true,0.000,0.000
Usual:this_node_read,1000000,1000000,0.1,0.8,true,0.000,0.000
Usual:cross_node_write,1000000,1000000,0.1,0.8,true,0.000,0.000
Usual:this_node_read_success,1000000,1000000,0.1,0.8,true,0.000,0.000
Usual:this_node_write,1000000,1000000,0.1,0.8,true,0.000,0.000
Usual:global_data_read_write,1000000,1000000,0.1,0.8,true,0.000,0.000
Usual:same_set_requests_true,1000000,1000000,0.1,0.8,true,648750.167,2182.098
Usual:same_set_requests_false,1000000,1000000,0.1,0.8,true,3351390.333,2466.306
Usual:union_requests,1000000,1000000,0.1,0.8,true,4999968.000,0.000
Usual:hist_begin,1000000,1000000,0.1,0.8,true,14580,0
Usual:hist_end,1000000,1000000,0.1,0.8,true,14616,0
ParallelUnions/halfing,1000000,1000000,0.1,0.8,true,1437464.004,299990.355
ParallelUnions/halfing:cross_node_read,1000000,1000000,0.1,0.8,true,838149.333,82.624
ParallelUnions/halfing:this_node_read,1000000,1000000,0.1,0.8,true,26611793.333,1450592.260
ParallelUnions/halfing:cross_node_write,1000000,1000000,0.1,0.8,true,1676221.000,150.076
ParallelUnions/halfing:this_node_read_success,1000000,1000000,0.1,0.8,true,0.000,0.000
ParallelUnions/halfing:this_node_write,1000000,1000000,0.1,0.8,true,3207959.167,440073.268
ParallelUnions/halfing:global_data_read_write,1000000,1000000,0.1,0.8,true,1677158.500,521.185
ParallelUnions/halfing:same_set_requests_true,1000000,1000000,0.1,0.8,true,648619.167,1622.668
ParallelUnions/halfing:same_set_requests_false,1000000,1000000,0.1,0.8,true,3351521.333,1906.481
ParallelUnions/halfing:union_requests,1000000,1000000,0.1,0.8,true,4999968.000,0.000
ParallelUnions/halfing:hist_begin,1000000,1000000,0.1,0.8,true,14616,0
ParallelUnions/halfing:hist_end,1000000,1000000,0.1,0.8,true,14652,0
Adaptive2/halfing,1000000,1000000,0.1,0.8,true,1028601.504,305992.520
Adaptive2/halfing:cross_node_read,1000000,1000000,0.1,0.8,true,4170888.167,334759.502
Adaptive2/halfing:this_node_read,1000000,1000000,0.1,0.8,true,35586131.833,777440.885
Adaptive2/halfing:cross_node_write,1000000,1000000,0.1,0.8,true,66487.000,92.971
Adaptive2/halfing:this_node_read_success,1000000,1000000,0.1,0.8,true,7923328.500,74189.212
Adaptive2/halfing:this_node_write,1000000,1000000,0.1,0.8,true,2285986.500,297047.582
Adaptive2/halfing:global_data_read_write,1000000,1000000,0.1,0.8,true,0.000,0.000
Adaptive2/halfing:same_set_requests_true,1000000,1000000,0.1,0.8,true,648303.333,2291.485
Adaptive2/halfing:same_set_requests_false,1000000,1000000,0.1,0.8,true,3351837.167,2575.693
Adaptive2/halfing:union_requests,1000000,1000000,0.1,0.8,true,4999968.000,0.000
Adaptive2/halfing:hist_begin,1000000,1000000,0.1,0.8,true,14652,0
Adaptive2/halfing:hist_end,1000000,1000000,0.1,0.8,true,14688,0
Adaptive3/halfing,1000000,1000000,0.1,0.8,true,712371.243,302559.905
Adaptive3/halfing:cross_node_read,1000000,1000000,0.1,0.8,true,3163467.333,2251.576
Adaptive3/halfing:this_node_read,1000000,1000000,0.1,0.8,true,28233932.000,56819.932
Adaptive3/halfing:cross_node_write,1000000,1000000,0.1,0.8,true,66933.667,107.764
Adaptive3/halfing:this_node_read_success,1000000,1000000,0.1,0.8,true,20794868.833,44574.499
Adaptive3/halfing:this_node_write,1000000,1000000,0.1,0.8,true,1943926.667,27657.448
Adaptive3/halfing:global_data_read_write,1000000,1000000,0.1,0.8,true,0.000,0.000
Adaptive3/halfing:same_set_requests_true,1000000,1000000,0.1,0.8,true,648644.167,854.614
Adaptive3/halfing:same_set_requests_false,1000000,1000000,0.1,0.8,true,3351496.333,1138.248
Adaptive3/halfing:union_requests,1000000,1000000,0.1,0.8,true,4999968.000,0.000
Adaptive3/halfing:hist_begin,1000000,1000000,0.1,0.8,true,14688,0
Adaptive3/halfing:hist_end,1000000,1000000,0.1,0.8,true,14724,0
AdaptiveSmart/halfing,1000000,1000000,0.1,0.8,true,1356661.342,370761.157
AdaptiveSmart/halfing:cross_node_read,1000000,1000000,0.1,0.8,true,2252928.667,67861.760
AdaptiveSmart/halfing:this_node_read,1000000,1000000,0.1,0.8,true,25913604.667,714740.082
AdaptiveSmart/halfing:cross_node_write,1000000,1000000,0.1,0.8,true,67173.500,108.240
AdaptiveSmart/halfing:this_node_read_success,1000000,1000000,0.1,0.8,true,3394854.167,69848.682
AdaptiveSmart/halfing:this_node_write,1000000,1000000,0.1,0.8,true,2151698.000,379140.298
AdaptiveSmart/halfing:global_data_read_write,1000000,1000000,0.1,0.8,true,0.000,0.000
AdaptiveSmart/halfing:same_set_requests_true,1000000,1000000,0.1,0.8,true,617442.500,13732.072
AdaptiveSmart/halfing:same_set_requests_false,1000000,1000000,0.1,0.8,true,3382698.000,14016.212
AdaptiveSmart/halfing:union_requests,1000000,1000000,0.1,0.8,true,4999968.000,0.000
AdaptiveSmart/halfing:hist_begin,1000000,1000000,0.1,0.8,true,14724,0
AdaptiveSmart/halfing:hist_end,1000000,1000000,0.1,0.8,true,14760,0
ParallelUnions/squashing,1000000,1000000,0.1,0.8,true,1496888.510,257252.929
ParallelUnions/squashing:cross_node_read,1000000,1000000,0.1,0.8,true,838151.000,91.409
ParallelUnions/squashing:this_node_read,1000000,1000000,0.1,0.8,true,26458285.333,1276731.231
ParallelUnions/squashing:cross_node_write,1000000,1000000,0.1,0.8,true,1676221.000,150.076
ParallelUnions/squashing:this_node_read_success,1000000,1000000,0.1,0.8,true,0.000,0.000
ParallelUnions/squashing:this_node_write,1000000,1000000,0.1,0.8,true,3233987.167,411505.770
ParallelUnions/squashing:global_data_read_write,1000000,1000000,0.1,0.8,true,1677232.833,484.828
ParallelUnions/squashing:same_set_requests_true,1000000,1000000,0.1,0.8,true,648144.167,2656.596
ParallelUnions/squashing:same_set_requests_false,1000000,1000000,0.1,0.8,true,3351996.333,2940.550
ParallelUnions/squashing:union_requests,1000000,1000000,0.1,0.8,true,4999968.000,0.000
ParallelUnions/squashing:hist_begin,1000000,1000000,0.1,0.8,true,14760,0
ParallelUnions/squashing:hist_end,1000000,1000000,0.1,0.8,true,14796,0
Adaptive2/squashing,1000000,1000000,0.1,0.8,true,1035441.508,367547.896
Adaptive2/squashing:cross_node_read,1000000,1000000,0.1,0.8,true,4227298.333,183750.169
Adaptive2/squashing:this_node_read,1000000,1000000,0.1,0.8,true,36058925.333,1059467.017
Adaptive2/squashing:cross_node_write,1000000,1000000,0.1,0.8,true,66964.833,69.462
Adaptive2/squashing:this_node_read_success,1000000,1000000,0.1,0.8,true,7924013.000,77700.110
Adaptive2/squashing:this_node_write,1000000,1000000,0.1,0.8,true,2265851.167,424367.562
Adaptive2/squashing:global_data_read_write,1000000,1000000,0.1,0.8,true,0.000,0.000
Adaptive2/squashing:same_set_requests_true,1000000,1000000,0.1,0.8,true,647539.000,271.584
Adaptive2/squashing:same_set_requests_false,1000000,1000000,0.1,0.8,true,3352601.500,554.962
Adaptive2/squashing:union_requests,1000000,1000000,0.1,0.8,true,4999968.000,0.000
Adaptive2/squashing:hist_begin,1000000,1000000,0.1,0.8,true,14796,0
Adaptive2/squashing:hist_end,1000000,1000000,0.1,0.8,true,14832,0
Adaptive3/squashing,1000000,1000000,0.1,0.8,true,638688.444,290102.869
Adaptive3/squashing:cross_node_read,1000000,1000000,0.1,0.8,true,2599574.000,8750.277
Adaptive3/squashing:this_node_read,1000000,1000000,0.1,0.8,true,29061633.333,810962.937
Adaptive3/squashing:cross_node_write,1000000,1000000,0.1,0.8,true,66202.667,122.904
Adaptive3/squashing:this_node_read_success,1000000,1000000,0.1,0.8,true,21948686.833,642739.752
Adaptive3/squashing:this_node_write,1000000,1000000,0.1,0.8,true,2270889.167,340529.288
Adaptive3/squashing:global_data_read_write,1000000,1000000,0.1,0.8,true,0.000,0.000
Adaptive3/squashing:same_set_requests_true,1000000,1000000,0.1,0.8,true,647978.833,595.553
Adaptive3/squashing:same_set_requests_false,1000000,1000000,0.1,0.8,true,3352161.667,879.291
Adaptive3/squashing:union_requests,1000000,1000000,0.1,0.8,true,4999968.000,0.000
Adaptive3/squashing:hist_begin,1000000,1000000,0.1,0.8,true,14832,0
Adaptive3/squashing:hist_end,1000000,1000000,0.1,0.8,true,14868,0
AdaptiveSmart/squashing,1000000,1000000,0.1,0.8,true,1408396.190,339258.795
AdaptiveSmart/squashing:cross_node_read,1000000,1000000,0.1,0.8,true,2302130.667,18617.001
AdaptiveSmart/squashing:this_node_read,1000000,1000000,0.1,0.8,true,25927384.833,400328.432
AdaptiveSmart/squashing:cross_node_write,1000000,1000000,0.1,0.8,true,67918.000,153.583
AdaptiveSmart/squashing:this_node_read_success,1000000,1000000,0.1,0.8,true,3332965.167,38180.063
AdaptiveSmart/squashing:this_node_write,1000000,1000000,0.1,0.8,true,1937497.167,180243.172
AdaptiveSmart/squashing:global_data_read_write,1000000,1000000,0.1,0.8,true,0.000,0.000
AdaptiveSmart/squashing:same_set_requests_true,1000000,1000000,0.1,0.8,true,631606.167,4739.801
AdaptiveSmart/squashing:same_set_requests_false,1000000,1000000,0.1,0.8,true,3368534.333,5023.222
AdaptiveSmart/squashing:union_requests,1000000,1000000,0.1,0.8,true,4999968.000,0.000
AdaptiveSmart/squashing:hist_begin,1000000,1000000,0.1,0.8,true,14868,0
AdaptiveSmart/squashing:hist_end,1000000,1000000,0.1,0.8,true,14904,0
Usual,1000000,2000000,0.1,0.8,true,1975302.290,188364.412
Usual:cross_node_read,1000000,2000000,0.1,0.8,true,0.000,0.000
Usual:this_node_read,1000000,2000000,0.1,0.8,true,0.000,0.000
Usual:cross_node_write,1000000,2000000,0.1,0.8,true,0.000,0.000
Usual:this_node_read_success,1000000,2000000,0.1,0.8,true,0.000,0.000
Usual:this_node_write,1000000,2000000,0.1,0.8,true,0.000,0.000
Usual:global_data_read_write,1000000,2000000,0.1,0.8,true,0.000,0.000
Usual:same_set_requests_true,1000000,2000000,0.1,0.8,true,4083376.667,1278.890
Usual:same_set_requests_false,1000000,2000000,0.1,0.8,true,3916681.833,3344.621
Usual:union_requests,1000000,2000000,0.1,0.8,true,9999936.000,0.000
Usual:hist_begin,1000000,2000000,0.1,0.8,true,14904,0
Usual:hist_end,1000000,2000000,0.1,0.8,true,14940,0
ParallelUnions/halfing,1000000,2000000,0.1,0.8,true,1974384.669,207909.803
ParallelUnions/halfing:cross_node_read,1000000,2000000,0.1,0.8,true,980977.167,112.895
ParallelUnions/halfing:this_node_read,1000000,2000000,0.1,0.8,true,33125643.667,174979.656
ParallelUnions/halfing:cross_node_write,1000000,2000000,0.1,0.8,true,1961844.000,251.952
ParallelUnions/halfing:this_node_read_success,1000000,2000000,0.1,0.8,true,0.000,0.000
ParallelUnions/halfing:this_node_write,1000000,2000000,0.1,0.8,true,4083726.667,48843.849
ParallelUnions/halfing:global_data_read_write,1000000,2000000,0.1,0.8,true,1963199.000,119.075
ParallelUnions/halfing:same_set_requests_true,1000000,2000000,0.1,0.8,true,4084427.833,1712.507
ParallelUnions/halfing:same_set_requests_false,1000000,2000000,0.1,0.8,true,3915630.667,3782.744
ParallelUnions/halfing:union_requests,1000000,2000000,0.1,0.8,true,9999936.000,0.000
ParallelUnions/halfing:hist_begin,1000000,2000000,0.1,0.8,true,14940,0
ParallelUnions/halfing:hist_end,1000000,2000000,0.1,0.8,true,14976,0
Adaptive2/halfing,1000000,2000000,0.1,0.8,true,1286279.706,255664.732
Adaptive2/halfing:cross_node_read,1000000,2000000,0.1,0.8,true,6514872.500,18847.889
Adaptive2/halfing:this_node_read,1000000,2000000,0.1,0.8,true,58417189.333,248462.800
Adaptive2/halfing:cross_node_write,1000000,2000000,0.1,0.8,true,80334.333,111.335
Adaptive2/halfing:this_node_read_success,1000000,2000000,0.1,0.8,true,9551342.667,27119.578
Adaptive2/halfing:this_node_write,1000000,2000000,0.1,0.8,true,2279245.500,119375.979
Adaptive2/halfing:global_data_read_write,1000000,2000000,0.1,0.8,true,0.000,0.000
Adaptive2/halfing:same_set_requests_true,1000000,2000000,0.1,0.8,true,4082252.500,3481.083
Adaptive2/halfing:same_set_requests_false,1000000,2000000,0.1,0.8,true,3917806.000,5555.880
Adaptive2/halfing:union_requests,1000000,2000000,0.1,0.8,true,9999936.000,0.000
Adaptive2/halfing:hist_begin,1000000,2000000,0.1,0.8,true,14976,0
Adaptive2/halfing:hist_end,1000000,2000000,0.1,0.8,true,15012,0
Adaptive3/halfing,1000000,2000000,0.1,0.8,true,718697.172,211369.265
Adaptive3/halfing:cross_node_read,1000000,2000000,0.1,0.8,true,5900047.000,164940.998
Adaptive3/halfing:this_node_read,1000000,2000000,0.1,0.8,true,48702339.667,180021.457
Adaptive3/halfing:cross_node_write,1000000,2000000,0.1,0.8,true,77157.667,408.304
Adaptive3/halfing:this_node_read_success,1000000,2000000,0.1,0.8,true,34121110.333,288809.315
Adaptive3/halfing:this_node_write,1000000,2000000,0.1,0.8,true,3218816.333,85448.776
Adaptive3/halfing:global_data_read_write,1000000,2000000,0.1,0.8,true,0.000,0.000
Adaptive3/halfing:same_set_requests_true,1000000,2000000,0.1,0.8,true,4080161.167,424.865
Adaptive3/halfing:same_set_requests_false,1000000,2000000,0.1,0.8,true,3919897.333,2485.887
Adaptive3/halfing:union_requests,1000000,2000000,0.1,0.8,true,9999936.000,0.000
Adaptive3/halfing:hist_begin,1000000,2000000,0.1,0.8,true,15012,0
Adaptive3/halfing:hist_end,1000000,2000000,0.1,0.8,true,15048,0
AdaptiveSmart/halfing,1000000,2000000,0.1,0.8,true,1523449.749,228344.691
AdaptiveSmart/halfing:cross_node_read,1000000,2000000,0.1,0.8,true,4253947.000,414010.458
AdaptiveSmart/halfing:this_node_read,1000000,2000000,0.1,0.8,true,46743588.333,303399.860
AdaptiveSmart/halfing:cross_node_write,1000000,2000000,0.1,0.8,true,78226.500,531.928
AdaptiveSmart/halfing:this_node_read_success,1000000,2000000,0.1,0.8,true,4040624.667,22469.207
AdaptiveSmart/halfing:this_node_write,1000000,2000000,0.1,0.8,true,2307816.167,57875.879
AdaptiveSmart/halfing:global_data_read_write,1000000,2000000,0.1,0.8,true,0.000,0.000
AdaptiveSmart/halfing:same_set_requests_true,1000000,2000000,0.1,0.8,true,4058648.000,1384.132
AdaptiveSmart/halfing:same_set_requests_false,1000000,2000000,0.1,0.8,true,3941410.500,3406.341
AdaptiveSmart/halfing:union_requests,1000000,2000000,0.1,0.8,true,9999936.000,0.000
AdaptiveSmart/halfing:hist_begin,1000000,2000000,0.1,0.8,true,15048,0
AdaptiveSmart/halfing:hist_end,1000000,2000000,0.1,0.8,true,15084,0
ParallelUnions/squashing,1000000,2000000,0.1,0.8,true,1797803.986,136606.917
ParallelUnions/squashing:cross_node_read,1000000,2000000,0.1,0.8,true,980978.500,124.114
ParallelUnions/squashing:this_node_read,1000000,2000000,0.1,0.8,true,33918471.333,1169714.321
ParallelUnions/squashing:cross_node_write,1000000,2000000,0.1,0.8,true,1961844.000,251.952
ParallelUnions/squashing:this_node_read_success,1000000,2000000,0.1,0.8,true,0.000,0.000
ParallelUnions/squashing:this_node_write,1000000,2000000,0.1,0.8,true,4425086.000,316941.761
ParallelUnions/squashing:global_data_read_write,1000000,2000000,0.1,0.8,true,1963218.500,313.149
ParallelUnions/squashing:same_set_requests_true,1000000,2000000,0.1,0.8,true,4081243.667,1869.570
ParallelUnions/squashing:same_set_requests_false,1000000,2000000,0.1,0.8,true,3918814.833,3936.809
ParallelUnions/squashing:union_requests,1000000,2000000,0.1,0.8,true,9999936.000,0.000
ParallelUnions/squashing:hist_begin,1000000,2000000,0.1,0.8,true,15084,0
ParallelUnions/squashing:hist_end,1000000,2000000,0.1,0.8,true,15120,0
Adaptive2/squashing,1000000,2000000,0.1,0.8,true,1154543.188,238229.943
Adaptive2/squashing:cross_node_read,1000000,2000000,0.1,0.8,true,6592303.500,107769.659
Adaptive2/squashing:this_node_read,1000000,2000000,0.1,0.8,true,59802869.500,201887.995
Adaptive2/squashing:cross_node_write,1000000,2000000,0.1,0.8,true,77066.167,504.863
Adaptive2/squashing:this_node_read_success,1000000,2000000,0.1,0.8,true,9609506.667,25543.712
Adaptive2/squashing:this_node_write,1000000,2000000,0.1,0.8,true,2732160.833,89793.855
Adaptive2/squashing:global_data_read_write,1000000,2000000,0.1,0.8,true,0.000,0.000
Adaptive2/squashing:same_set_requests_true,1000000,2000000,0.1,0.8,true,4083495.000,2368.059
Adaptive2/squashing:same_set_requests_false,1000000,2000000,0.1,0.8,true,3916563.500,4440.446
Adaptive2/squashing:union_requests,1000000,2000000,0.1,0.8,true,9999936.000,0.000
Adaptive2/squashing:hist_begin,1000000,2000000,0.1,0.8,true,15120,0
Adaptive2/squashing:hist_end,1000000,2000000,0.1,0.8,true,15156,0
Adaptive3/squashing,1000000,2000000,0.1,0.8,true,747926.290,237647.344
Adaptive3/squashing:cross_node_read,1000000,2000000,0.1,0.8,true,5868884.167,65996.486
Adaptive3/squashing:this_node_read,1000000,2000000,0.1,0.8,true,46876323.667,249934.390
Adaptive3/squashing:cross_node_write,1000000,2000000,0.1,0.8,true,77986.167,202.275
Adaptive3/squashing:this_node_read_success,1000000,2000000,0.1,0.8,true,32558883.000,126943.438
Adaptive3/squashing:this_node_write,1000000,2000000,0.1,0.8,true,2464229.000,86585.624
Adaptive3/squashing:global_data_read_write,1000000,2000000,0.1,0.8,true,0.000,0.000
Adaptive3/squashing:same_set_requests_true,1000000,2000000,0.1,0.8,true,4081635.167,2390.285
Adaptive3/squashing:same_set_requests_false,1000000,2000000,0.1,0.8,true,3918423.333,4464.662
Adaptive3/squashing:union_requests,1000000,2000000,0.1,0.8,true,9999936.000,0.000
Adaptive3/squashing:hist_begin,1000000,2000000,0.1,0.8,true,15156,0
Adaptive3/squashing:hist_end,1000000,2000000,0.1,0.8,true,15192,0
AdaptiveSmart/squashing,1000000,2000000,0.1,0.8,true,1330651.966,201217.190
AdaptiveSmart/squashing:cross_node_read,1000000,2000000,0.1,0.8,true,3750373.333,28081.532
AdaptiveSmart/squashing:this_node_read,1000000,2000000,0.1,0.8,true,48512612.500,514247.006
AdaptiveSmart/squashing:cross_node_write,1000000,2000000,0.1,0.8,true,76637.000,159.143
AdaptiveSmart/squashing:this_node_read_success,1000000,2000000,0.1,0.8,true,4167505.333,9782.984
AdaptiveSmart/squashing:this_node_write,1000000,2000000,0.1,0.8,true,3001345.333,247601.707
AdaptiveSmart/squashing:global_data_read_write,1000000,2000000,0.1,0.8,true,0.000,0.000
AdaptiveSmart/squashing:same_set_requests_true,1000000,2000000,0.1,0.8,true,4033056.500,3873.431
AdaptiveSmart/squashing:same_set_requests_false,1000000,2000000,0.1,0.8,true,3967002.000,1850.176
AdaptiveSmart/squashing:union_requests,1000000,2000000,0.1,0.8,true,9999936.000,0.000
AdaptiveSmart/squashing:hist_begin,1000000,2000000,0.1,0.8,true,15192,0
AdaptiveSmart/squashing:hist_end,1000000,2000000,0.1,0.8,true,15228,0
Usual,1000000,4000000,0.1,0.8,true,2364959.165,193908.422
Usual:cross_node_read,1000000,4000000,0.1,0.8,true,0.000,0.000
Usual:this_node_read,1000000,4000000,0.1,0.8,true,0.000,0.000
Usual:cross_node_write,1000000,4000000,0.1,0.8,true,0.000,0.000
Usual:this_node_read_success,1000000,4000000,0.1,0.8,true,0.000,0.000
Usual:this_node_write,1000000,4000000,0.1,0.8,true,0.000,0.000
Usual:global_data_read_write,1000000,4000000,0.1,0.8,true,0.000,0.000
Usual:same_set_requests_true,1000000,4000000,0.1,0.8,true,12004368.333,3168.844
Usual:same_set_requests_false,1000000,4000000,0.1,0.8,true,3995584.667,3057.486
Usual:union_requests,1000000,4000000,0.1,0.8,true,20000000.000,0.000
Usual:hist_begin,1000000,4000000,0.1,0.8,true,15228,0
Usual:hist_end,1000000,4000000,0.1,0.8,true,15264,0
ParallelUnions/halfing,1000000,4000000,0.1,0.8,true,2312216.926,213625.655
ParallelUnions/halfing:cross_node_read,1000000,4000000,0.1,0.8,true,999708.667,6.563
ParallelUnions/halfing:this_node_read,1000000,4000000,0.1,0.8,true,36643453.500,1494461.266
ParallelUnions/halfing:cross_node_write,1000000,4000000,0.1,0.8,true,1999321.000,25.195
ParallelUnions/halfing:this_node_read_success,1000000,4000000,0.1,0.8,true,0.000,0.000
ParallelUnions/halfing:this_node_write,1000000,4000000,0.1,0.8,true,4655354.667,311697.379
ParallelUnions/halfing:global_data_read_write,1000000,4000000,0.1,0.8,true,2000542.000,186.845
ParallelUnions/halfing:same_set_requests_true,1000000,4000000,0.1,0.8,true,12003459.833,2264.634
ParallelUnions/halfing:same_set_requests_false,1000000,4000000,0.1,0.8,true,3996493.167,2153.305
ParallelUnions/halfing:union_requests,1000000,4000000,0.1,0.8,true,20000000.000,0.000
ParallelUnions/halfing:hist_begin,1000000,4000000,0.1,0.8,true,15264,0
ParallelUnions/halfing:hist_end,1000000,4000000,0.1,0.8,true,15300,0
Adaptive2/halfing,1000000,4000000,0.1,0.8,true,1518643.652,262452.909
Adaptive2/halfing:cross_node_read,1000000,4000000,0.1,0.8,true,8840443.167,738903.423
Adaptive2/halfing:this_node_read,1000000,4000000,0.1,0.8,true,99637345.500,698102.054
